header-authzone,fqdn*,zone_format*,allow_active_dir,allow_query,allow_transfer,allow_update,allow_update_forwarding,comment,create_underscore_zones,disable_forwarding,disabled,external_primaries,external_secondaries,grid_primaries,grid_secondaries,is_multimaster,notify_delay,ns_group,prefix,_new_prefix,soa_default_ttl,soa_email,soa_expire,soa_mnames,soa_negative_ttl,soa_refresh,soa_retry,soa_serial_number,update_forwarding,view,zone_type
header-arecord,address*,_new_address,fqdn*,_new_fqdn,comment,create_ptr,disabled,ttl,view
aaaarecord,1234::9,,aaaa142.dns_rt1.com,,,False,,
aaaarecord,1234::9,,aaaa143.dns_rt1.com,,,False,,
aaaarecord,1234::9,,aaaa144.dns_rt1.com,,,False,,
aaaarecord,1234::9,,aaaa145.dns_rt1.com,,,False,,
aaaarecord,1234::9,,aaaa146.dns_rt1.com,,,False,,
aaaarecord,1234::9,,aaaa147.dns_rt1.com,,,False,,
aaaarecord,1234::9,,aaaa148.dns_rt1.com,,,False,,
aaaarecord,1234::9,,aaaa149.dns_rt1.com,,,False,,
aaaarecord,1234::9,,aaaa150.dns_rt1.com,,,False,,
aaaarecord,1234::9,,aaaa151.dns_rt1.com,,,False,,
aaaarecord,1234::9,,aaaa152.dns_rt1.com,,,False,,
aaaarecord,1234::9,,aaaa153.dns_rt1.com,,,False,,
aaaarecord,1234::9,,aaaa154.dns_rt1.com,,,False,,
aaaarecord,1234::9,,aaaa155.dns_rt1.com,,,False,,
aaaarecord,1234::9,,aaaa156.dns_rt1.com,,,False,,
aaaarecord,1234::9,,aaaa157.dns_rt1.com,,,False,,
aaaarecord,1234::9,,aaaa158.dns_rt1.com,,,False,,
aaaarecord,1234::9,,aaaa159.dns_rt1.com,,,False,,
aaaarecord,1234::9,,aaaa160.dns_rt1.com,,,False,,
aaaarecord,1234::9,,aaaa161.dns_rt1.com,,,False,,
aaaarecord,1234::9,,aaaa162.dns_rt1.com,,,False,,
aaaarecord,1234::9,,aaaa163.dns_rt1.com,,,False,,
aaaarecord,1234::9,,aaaa164.dns_rt1.com,,,False,,
aaaarecord,1234::9,,aaaa165.dns_rt1.com,,,False,,
aaaarecord,1234::9,,aaaa166.dns_rt1.com,,,False,,
aaaarecord,1234::9,,aaaa167.dns_rt1.com,,,False,,
aaaarecord,1234::9,,aaaa168.dns_rt1.com,,,False,,
aaaarecord,1234::9,,aaaa169.dns_rt1.com,,,False,,
aaaarecord,1234::9,,aaaa170.dns_rt1.com,,,False,,
aaaarecord,1234::9,,aaaa171.dns_rt1.com,,,False,,
aaaarecord,1234::9,,aaaa172.dns_rt1.com,,,False,,
aaaarecord,1234::9,,aaaa173.dns_rt1.com,,,False,,
aaaarecord,1234::9,,aaaa174.dns_rt1.com,,,False,,
aaaarecord,1234::9,,aaaa175.dns_rt1.com,,,False,,
aaaarecord,1234::9,,aaaa176.dns_rt1.com,,,False,,
aaaarecord,1234::9,,aaaa177.dns_rt1.com,,,False,,
aaaarecord,1234::9,,aaaa178.dns_rt1.com,,,False,,
aaaarecord,1234::9,,aaaa179.dns_rt1.com,,,False,,
aaaarecord,1234::9,,aaaa180.dns_rt1.com,,,False,,
aaaarecord,1234::9,,aaaa181.dns_rt1.com,,,False,,
aaaarecord,1234::9,,aaaa182.dns_rt1.com,,,False,,
aaaarecord,1234::9,,aaaa183.dns_rt1.com,,,False,,
aaaarecord,1234::9,,aaaa184.dns_rt1.com,,,False,,
aaaarecord,1234::9,,aaaa185.dns_rt1.com,,,False,,
aaaarecord,1234::9,,aaaa186.dns_rt1.com,,,False,,
aaaarecord,1234::9,,aaaa187.dns_rt1.com,,,False,,
aaaarecord,1234::9,,aaaa188.dns_rt1.com,,,False,,
aaaarecord,1234::9,,aaaa189.dns_rt1.com,,,False,,
aaaarecord,1234::9,,aaaa190.dns_rt1.com,,,False,,
aaaarecord,1234::9,,aaaa191.dns_rt1.com,,,False,,
aaaarecord,1234::9,,aaaa192.dns_rt1.com,,,False,,
aaaarecord,1234::9,,aaaa193.dns_rt1.com,,,False,,
aaaarecord,1234::9,,aaaa194.dns_rt1.com,,,False,,
aaaarecord,1234::9,,aaaa195.dns_rt1.com,,,False,,
aaaarecord,1234::9,,aaaa196.dns_rt1.com,,,False,,
aaaarecord,1234::9,,aaaa197.dns_rt1.com,,,False,,
aaaarecord,1234::9,,aaaa198.dns_rt1.com,,,False,,
aaaarecord,1234::9,,aaaa199.dns_rt1.com,,,False,,
aaaarecord,1234::9,,aaaa200.dns_rt1.com,,,False,,
aaaarecord,1234::9,,aaaa201.dns_rt1.com,,,False,,
aaaarecord,1234::9,,aaaa202.dns_rt1.com,,,False,,
aaaarecord,1234::9,,aaaa203.dns_rt1.com,,,False,,
aaaarecord,1234::9,,aaaa204.dns_rt1.com,,,False,,
aaaarecord,1234::9,,aaaa205.dns_rt1.com,,,False,,
aaaarecord,1234::9,,aaaa206.dns_rt1.com,,,False,,
aaaarecord,1234::9,,aaaa207.dns_rt1.com,,,False,,
aaaarecord,1234::9,,aaaa208.dns_rt1.com,,,False,,
aaaarecord,1234::9,,aaaa209.dns_rt1.com,,,False,,
aaaarecord,1234::9,,aaaa210.dns_rt1.com,,,False,,
aaaarecord,1234::9,,aaaa211.dns_rt1.com,,,False,,
aaaarecord,1234::9,,aaaa212.dns_rt1.com,,,False,,
aaaarecord,1234::9,,aaaa213.dns_rt1.com,,,False,,
aaaarecord,1234::9,,aaaa214.dns_rt1.com,,,False,,
aaaarecord,1234::9,,aaaa215.dns_rt1.com,,,False,,
aaaarecord,1234::9,,aaaa216.dns_rt1.com,,,False,,
aaaarecord,1234::9,,aaaa217.dns_rt1.com,,,False,,
aaaarecord,1234::9,,aaaa218.dns_rt1.com,,,False,,
aaaarecord,1234::9,,aaaa219.dns_rt1.com,,,False,,
aaaarecord,1234::9,,aaaa220.dns_rt1.com,,,False,,
aaaarecord,1234::9,,aaaa221.dns_rt1.com,,,False,,
aaaarecord,1234::9,,aaaa222.dns_rt1.com,,,False,,
aaaarecord,1234::9,,aaaa223.dns_rt1.com,,,False,,
aaaarecord,1234::9,,aaaa224.dns_rt1.com,,,False,,
aaaarecord,1234::9,,aaaa225.dns_rt1.com,,,False,,
aaaarecord,1234::9,,aaaa226.dns_rt1.com,,,False,,
aaaarecord,1234::9,,aaaa227.dns_rt1.com,,,False,,
aaaarecord,1234::9,,aaaa228.dns_rt1.com,,,False,,
aaaarecord,1234::9,,aaaa229.dns_rt1.com,,,False,,
aaaarecord,1234::9,,aaaa230.dns_rt1.com,,,False,,
aaaarecord,1234::9,,aaaa231.dns_rt1.com,,,False,,
aaaarecord,1234::9,,aaaa232.dns_rt1.com,,,False,,
aaaarecord,1234::9,,aaaa233.dns_rt1.com,,,False,,
aaaarecord,1234::9,,aaaa234.dns_rt1.com,,,False,,
aaaarecord,1234::9,,aaaa235.dns_rt1.com,,,False,,
aaaarecord,1234::9,,aaaa236.dns_rt1.com,,,False,,
aaaarecord,1234::9,,aaaa237.dns_rt1.com,,,False,,
aaaarecord,1234::9,,aaaa238.dns_rt1.com,,,False,,
aaaarecord,1234::9,,aaaa239.dns_rt1.com,,,False,,
aaaarecord,1234::9,,aaaa240.dns_rt1.com,,,False,,
cnamerecord,cname1.dns_rt1.com,,arec1.test_2.com,,False,,
cnamerecord,cname2.dns_rt1.com,,arec1.test_2.com,,False,,
cnamerecord,cname3.dns_rt1.com,,arec1.test_2.com,,False,,
cnamerecord,cname4.dns_rt1.com,,arec1.test_2.com,,False,,
cnamerecord,cname5.dns_rt1.com,,arec1.test_2.com,,False,,
cnamerecord,cname6.dns_rt1.com,,arec1.test_2.com,,False,,
cnamerecord,cname7.dns_rt1.com,,arec1.test_2.com,,False,,
cnamerecord,cname8.dns_rt1.com,,arec1.test_2.com,,False,,
cnamerecord,cname9.dns_rt1.com,,arec1.test_2.com,,False,,
cnamerecord,cname10.dns_rt1.com,,arec1.test_2.com,,False,,
cnamerecord,cname11.dns_rt1.com,,arec1.test_2.com,,False,,
cnamerecord,cname12.dns_rt1.com,,arec1.test_2.com,,False,,
cnamerecord,cname13.dns_rt1.com,,arec1.test_2.com,,False,,
cnamerecord,cname14.dns_rt1.com,,arec1.test_2.com,,False,,
cnamerecord,cname15.dns_rt1.com,,arec1.test_2.com,,False,,
cnamerecord,cname16.dns_rt1.com,,arec1.test_2.com,,False,,
cnamerecord,cname17.dns_rt1.com,,arec1.test_2.com,,False,,
cnamerecord,cname18.dns_rt1.com,,arec1.test_2.com,,False,,
cnamerecord,cname19.dns_rt1.com,,arec1.test_2.com,,False,,
cnamerecord,cname20.dns_rt1.com,,arec1.test_2.com,,False,,
cnamerecord,cname21.dns_rt1.com,,arec1.test_2.com,,False,,
cnamerecord,cname22.dns_rt1.com,,arec1.test_2.com,,False,,
cnamerecord,cname23.dns_rt1.com,,arec1.test_2.com,,False,,
cnamerecord,cname24.dns_rt1.com,,arec1.test_2.com,,False,,
cnamerecord,cname25.dns_rt1.com,,arec1.test_2.com,,False,,
cnamerecord,cname26.dns_rt1.com,,arec1.test_2.com,,False,,
cnamerecord,cname27.dns_rt1.com,,arec1.test_2.com,,False,,
cnamerecord,cname28.dns_rt1.com,,arec1.test_2.com,,False,,
cnamerecord,cname29.dns_rt1.com,,arec1.test_2.com,,False,,
cnamerecord,cname30.dns_rt1.com,,arec1.test_2.com,,False,,
cnamerecord,cname31.dns_rt1.com,,arec1.test_2.com,,False,,
cnamerecord,cname32.dns_rt1.com,,arec1.test_2.com,,False,,
cnamerecord,cname33.dns_rt1.com,,arec1.test_2.com,,False,,
cnamerecord,cname34.dns_rt1.com,,arec1.test_2.com,,False,,
cnamerecord,cname35.dns_rt1.com,,arec1.test_2.com,,False,,
cnamerecord,cname36.dns_rt1.com,,arec1.test_2.com,,False,,
cnamerecord,cname37.dns_rt1.com,,arec1.test_2.com,,False,,
cnamerecord,cname38.dns_rt1.com,,arec1.test_2.com,,False,,
cnamerecord,cname39.dns_rt1.com,,arec1.test_2.com,,False,,
cnamerecord,cname40.dns_rt1.com,,arec1.test_2.com,,False,,
cnamerecord,cname41.dns_rt1.com,,arec1.test_2.com,,False,,
cnamerecord,cname42.dns_rt1.com,,arec1.test_2.com,,False,,
cnamerecord,cname43.dns_rt1.com,,arec1.test_2.com,,False,,
cnamerecord,cname44.dns_rt1.com,,arec1.test_2.com,,False,,
cnamerecord,cname45.dns_rt1.com,,arec1.test_2.com,,False,,
cnamerecord,cname46.dns_rt1.com,,arec1.test_2.com,,False,,
cnamerecord,cname47.dns_rt1.com,,arec1.test_2.com,,False,,
cnamerecord,cname48.dns_rt1.com,,arec1.test_2.com,,False,,
cnamerecord,cname49.dns_rt1.com,,arec1.test_2.com,,False,,
cnamerecord,cname50.dns_rt1.com,,arec1.test_2.com,,False,,
cnamerecord,cname51.dns_rt1.com,,arec1.test_2.com,,False,,
cnamerecord,cname52.dns_rt1.com,,arec1.test_2.com,,False,,
cnamerecord,cname53.dns_rt1.com,,arec1.test_2.com,,False,,
cnamerecord,cname54.dns_rt1.com,,arec1.test_2.com,,False,,
cnamerecord,cname55.dns_rt1.com,,arec1.test_2.com,,False,,
cnamerecord,cname56.dns_rt1.com,,arec1.test_2.com,,False,,
cnamerecord,cname57.dns_rt1.com,,arec1.test_2.com,,False,,
cnamerecord,cname58.dns_rt1.com,,arec1.test_2.com,,False,,
cnamerecord,cname59.dns_rt1.com,,arec1.test_2.com,,False,,
cnamerecord,cname60.dns_rt1.com,,arec1.test_2.com,,False,,
cnamerecord,cname61.dns_rt1.com,,arec1.test_2.com,,False,,
cnamerecord,cname62.dns_rt1.com,,arec1.test_2.com,,False,,
cnamerecord,cname63.dns_rt1.com,,arec1.test_2.com,,False,,
cnamerecord,cname64.dns_rt1.com,,arec1.test_2.com,,False,,
cnamerecord,cname65.dns_rt1.com,,arec1.test_2.com,,False,,
cnamerecord,cname66.dns_rt1.com,,arec1.test_2.com,,False,,
cnamerecord,cname67.dns_rt1.com,,arec1.test_2.com,,False,,
cnamerecord,cname68.dns_rt1.com,,arec1.test_2.com,,False,,
cnamerecord,cname69.dns_rt1.com,,arec1.test_2.com,,False,,
cnamerecord,cname70.dns_rt1.com,,arec1.test_2.com,,False,,
cnamerecord,cname71.dns_rt1.com,,arec1.test_2.com,,False,,
cnamerecord,cname72.dns_rt1.com,,arec1.test_2.com,,False,,
cnamerecord,cname73.dns_rt1.com,,arec1.test_2.com,,False,,
cnamerecord,cname74.dns_rt1.com,,arec1.test_2.com,,False,,
cnamerecord,cname75.dns_rt1.com,,arec1.test_2.com,,False,,
cnamerecord,cname76.dns_rt1.com,,arec1.test_2.com,,False,,
cnamerecord,cname77.dns_rt1.com,,arec1.test_2.com,,False,,
cnamerecord,cname78.dns_rt1.com,,arec1.test_2.com,,False,,
cnamerecord,cname79.dns_rt1.com,,arec1.test_2.com,,False,,
cnamerecord,cname80.dns_rt1.com,,arec1.test_2.com,,False,,
cnamerecord,cname81.dns_rt1.com,,arec1.test_2.com,,False,,
cnamerecord,cname82.dns_rt1.com,,arec1.test_2.com,,False,,
cnamerecord,cname83.dns_rt1.com,,arec1.test_2.com,,False,,
cnamerecord,cname84.dns_rt1.com,,arec1.test_2.com,,False,,
cnamerecord,cname85.dns_rt1.com,,arec1.test_2.com,,False,,
cnamerecord,cname86.dns_rt1.com,,arec1.test_2.com,,False,,
cnamerecord,cname87.dns_rt1.com,,arec1.test_2.com,,False,,
cnamerecord,cname88.dns_rt1.com,,arec1.test_2.com,,False,,
cnamerecord,cname89.dns_rt1.com,,arec1.test_2.com,,False,,
cnamerecord,cname90.dns_rt1.com,,arec1.test_2.com,,False,,
cnamerecord,cname91.dns_rt1.com,,arec1.test_2.com,,False,,
cnamerecord,cname92.dns_rt1.com,,arec1.test_2.com,,False,,
cnamerecord,cname93.dns_rt1.com,,arec1.test_2.com,,False,,
cnamerecord,cname94.dns_rt1.com,,arec1.test_2.com,,False,,
cnamerecord,cname95.dns_rt1.com,,arec1.test_2.com,,False,,
cnamerecord,cname96.dns_rt1.com,,arec1.test_2.com,,False,,
cnamerecord,cname97.dns_rt1.com,,arec1.test_2.com,,False,,
cnamerecord,cname98.dns_rt1.com,,arec1.test_2.com,,False,,
cnamerecord,cname99.dns_rt1.com,,arec1.test_2.com,,False,,
cnamerecord,cname100.dns_rt1.com,,arec1.test_2.com,,False,,
cnamerecord,cname101.dns_rt1.com,,arec1.test_2.com,,False,,
cnamerecord,cname102.dns_rt1.com,,arec1.test_2.com,,False,,
cnamerecord,cname103.dns_rt1.com,,arec1.test_2.com,,False,,
cnamerecord,cname104.dns_rt1.com,,arec1.test_2.com,,False,,
cnamerecord,cname105.dns_rt1.com,,arec1.test_2.com,,False,,
cnamerecord,cname106.dns_rt1.com,,arec1.test_2.com,,False,,
cnamerecord,cname107.dns_rt1.com,,arec1.test_2.com,,False,,
cnamerecord,cname108.dns_rt1.com,,arec1.test_2.com,,False,,
cnamerecord,cname109.dns_rt1.com,,arec1.test_2.com,,False,,
cnamerecord,cname110.dns_rt1.com,,arec1.test_2.com,,False,,
cnamerecord,cname111.dns_rt1.com,,arec1.test_2.com,,False,,
cnamerecord,cname112.dns_rt1.com,,arec1.test_2.com,,False,,
cnamerecord,cname113.dns_rt1.com,,arec1.test_2.com,,False,,
cnamerecord,cname114.dns_rt1.com,,arec1.test_2.com,,False,,
cnamerecord,cname115.dns_rt1.com,,arec1.test_2.com,,False,,
cnamerecord,cname116.dns_rt1.com,,arec1.test_2.com,,False,,
cnamerecord,cname117.dns_rt1.com,,arec1.test_2.com,,False,,
cnamerecord,cname118.dns_rt1.com,,arec1.test_2.com,,False,,
cnamerecord,cname119.dns_rt1.com,,arec1.test_2.com,,False,,
cnamerecord,cname120.dns_rt1.com,,arec1.test_2.com,,False,,
cnamerecord,cname121.dns_rt1.com,,arec1.test_2.com,,False,,
cnamerecord,cname122.dns_rt1.com,,arec1.test_2.com,,False,,
cnamerecord,cname123.dns_rt1.com,,arec1.test_2.com,,False,,
cnamerecord,cname124.dns_rt1.com,,arec1.test_2.com,,False,,
cnamerecord,cname125.dns_rt1.com,,arec1.test_2.com,,False,,
cnamerecord,cname126.dns_rt1.com,,arec1.test_2.com,,False,,
cnamerecord,cname127.dns_rt1.com,,arec1.test_2.com,,False,,
cnamerecord,cname128.dns_rt1.com,,arec1.test_2.com,,False,,
cnamerecord,cname129.dns_rt1.com,,arec1.test_2.com,,False,,
cnamerecord,cname130.dns_rt1.com,,arec1.test_2.com,,False,,
cnamerecord,cname131.dns_rt1.com,,arec1.test_2.com,,False,,
cnamerecord,cname132.dns_rt1.com,,arec1.test_2.com,,False,,
cnamerecord,cname133.dns_rt1.com,,arec1.test_2.com,,False,,
cnamerecord,cname134.dns_rt1.com,,arec1.test_2.com,,False,,
cnamerecord,cname135.dns_rt1.com,,arec1.test_2.com,,False,,
cnamerecord,cname136.dns_rt1.com,,arec1.test_2.com,,False,,
cnamerecord,cname137.dns_rt1.com,,arec1.test_2.com,,False,,
cnamerecord,cname138.dns_rt1.com,,arec1.test_2.com,,False,,
cnamerecord,cname139.dns_rt1.com,,arec1.test_2.com,,False,,
cnamerecord,cname140.dns_rt1.com,,arec1.test_2.com,,False,,
cnamerecord,cname141.dns_rt1.com,,arec1.test_2.com,,False,,
cnamerecord,cname142.dns_rt1.com,,arec1.test_2.com,,False,,
cnamerecord,cname143.dns_rt1.com,,arec1.test_2.com,,False,,
cnamerecord,cname144.dns_rt1.com,,arec1.test_2.com,,False,,
cnamerecord,cname145.dns_rt1.com,,arec1.test_2.com,,False,,
cnamerecord,cname146.dns_rt1.com,,arec1.test_2.com,,False,,
cnamerecord,cname147.dns_rt1.com,,arec1.test_2.com,,False,,
cnamerecord,cname148.dns_rt1.com,,arec1.test_2.com,,False,,
cnamerecord,cname149.dns_rt1.com,,arec1.test_2.com,,False,,
cnamerecord,cname150.dns_rt1.com,,arec1.test_2.com,,False,,
cnamerecord,cname151.dns_rt1.com,,arec1.test_2.com,,False,,
cnamerecord,cname152.dns_rt1.com,,arec1.test_2.com,,False,,
cnamerecord,cname153.dns_rt1.com,,arec1.test_2.com,,False,,
cnamerecord,cname154.dns_rt1.com,,arec1.test_2.com,,False,,
cnamerecord,cname155.dns_rt1.com,,arec1.test_2.com,,False,,
cnamerecord,cname156.dns_rt1.com,,arec1.test_2.com,,False,,
cnamerecord,cname157.dns_rt1.com,,arec1.test_2.com,,False,,
cnamerecord,cname158.dns_rt1.com,,arec1.test_2.com,,False,,
cnamerecord,cname159.dns_rt1.com,,arec1.test_2.com,,False,,
cnamerecord,cname160.dns_rt1.com,,arec1.test_2.com,,False,,
cnamerecord,cname161.dns_rt1.com,,arec1.test_2.com,,False,,
cnamerecord,cname162.dns_rt1.com,,arec1.test_2.com,,False,,
cnamerecord,cname163.dns_rt1.com,,arec1.test_2.com,,False,,
cnamerecord,cname164.dns_rt1.com,,arec1.test_2.com,,False,,
cnamerecord,cname165.dns_rt1.com,,arec1.test_2.com,,False,,
cnamerecord,cname166.dns_rt1.com,,arec1.test_2.com,,False,,
cnamerecord,cname167.dns_rt1.com,,arec1.test_2.com,,False,,
cnamerecord,cname168.dns_rt1.com,,arec1.test_2.com,,False,,
cnamerecord,cname169.dns_rt1.com,,arec1.test_2.com,,False,,
cnamerecord,cname170.dns_rt1.com,,arec1.test_2.com,,False,,
cnamerecord,cname171.dns_rt1.com,,arec1.test_2.com,,False,,
cnamerecord,cname172.dns_rt1.com,,arec1.test_2.com,,False,,
cnamerecord,cname173.dns_rt1.com,,arec1.test_2.com,,False,,
cnamerecord,cname174.dns_rt1.com,,arec1.test_2.com,,False,,
cnamerecord,cname175.dns_rt1.com,,arec1.test_2.com,,False,,
cnamerecord,cname176.dns_rt1.com,,arec1.test_2.com,,False,,
cnamerecord,cname177.dns_rt1.com,,arec1.test_2.com,,False,,
cnamerecord,cname178.dns_rt1.com,,arec1.test_2.com,,False,,
cnamerecord,cname179.dns_rt1.com,,arec1.test_2.com,,False,,
cnamerecord,cname180.dns_rt1.com,,arec1.test_2.com,,False,,
mxrecord,mx1.dns_rt1.com,,exchanger.stub_2.com,,10,,,False,,
mxrecord,mx2.dns_rt1.com,,exchanger.stub_2.com,,10,,,False,,
mxrecord,mx3.dns_rt1.com,,exchanger.stub_2.com,,10,,,False,,
mxrecord,mx4.dns_rt1.com,,exchanger.stub_2.com,,10,,,False,,
mxrecord,mx5.dns_rt1.com,,exchanger.stub_2.com,,10,,,False,,
mxrecord,mx6.dns_rt1.com,,exchanger.stub_2.com,,10,,,False,,
mxrecord,mx7.dns_rt1.com,,exchanger.stub_2.com,,10,,,False,,
mxrecord,mx8.dns_rt1.com,,exchanger.stub_2.com,,10,,,False,,
mxrecord,mx9.dns_rt1.com,,exchanger.stub_2.com,,10,,,False,,
mxrecord,mx10.dns_rt1.com,,exchanger.stub_2.com,,10,,,False,,
mxrecord,mx11.dns_rt1.com,,exchanger.stub_2.com,,10,,,False,,
mxrecord,mx12.dns_rt1.com,,exchanger.stub_2.com,,10,,,False,,
mxrecord,mx13.dns_rt1.com,,exchanger.stub_2.com,,10,,,False,,
mxrecord,mx14.dns_rt1.com,,exchanger.stub_2.com,,10,,,False,,
mxrecord,mx15.dns_rt1.com,,exchanger.stub_2.com,,10,,,False,,
mxrecord,mx16.dns_rt1.com,,exchanger.stub_2.com,,10,,,False,,
mxrecord,mx17.dns_rt1.com,,exchanger.stub_2.com,,10,,,False,,
mxrecord,mx18.dns_rt1.com,,exchanger.stub_2.com,,10,,,False,,
mxrecord,mx19.dns_rt1.com,,exchanger.stub_2.com,,10,,,False,,
mxrecord,mx20.dns_rt1.com,,exchanger.stub_2.com,,10,,,False,,
mxrecord,mx21.dns_rt1.com,,exchanger.stub_2.com,,10,,,False,,
mxrecord,mx22.dns_rt1.com,,exchanger.stub_2.com,,10,,,False,,
mxrecord,mx23.dns_rt1.com,,exchanger.stub_2.com,,10,,,False,,
mxrecord,mx24.dns_rt1.com,,exchanger.stub_2.com,,10,,,False,,
mxrecord,mx25.dns_rt1.com,,exchanger.stub_2.com,,10,,,False,,
mxrecord,mx26.dns_rt1.com,,exchanger.stub_2.com,,10,,,False,,
mxrecord,mx27.dns_rt1.com,,exchanger.stub_2.com,,10,,,False,,
mxrecord,mx28.dns_rt1.com,,exchanger.stub_2.com,,10,,,False,,
mxrecord,mx29.dns_rt1.com,,exchanger.stub_2.com,,10,,,False,,
mxrecord,mx30.dns_rt1.com,,exchanger.stub_2.com,,10,,,False,,
mxrecord,mx31.dns_rt1.com,,exchanger.stub_2.com,,10,,,False,,
mxrecord,mx32.dns_rt1.com,,exchanger.stub_2.com,,10,,,False,,
mxrecord,mx33.dns_rt1.com,,exchanger.stub_2.com,,10,,,False,,
mxrecord,mx34.dns_rt1.com,,exchanger.stub_2.com,,10,,,False,,
mxrecord,mx35.dns_rt1.com,,exchanger.stub_2.com,,10,,,False,,
mxrecord,mx36.dns_rt1.com,,exchanger.stub_2.com,,10,,,False,,
mxrecord,mx37.dns_rt1.com,,exchanger.stub_2.com,,10,,,False,,
mxrecord,mx38.dns_rt1.com,,exchanger.stub_2.com,,10,,,False,,
mxrecord,mx39.dns_rt1.com,,exchanger.stub_2.com,,10,,,False,,
mxrecord,mx40.dns_rt1.com,,exchanger.stub_2.com,,10,,,False,,
mxrecord,mx41.dns_rt1.com,,exchanger.stub_2.com,,10,,,False,,
mxrecord,mx42.dns_rt1.com,,exchanger.stub_2.com,,10,,,False,,
mxrecord,mx43.dns_rt1.com,,exchanger.stub_2.com,,10,,,False,,
mxrecord,mx44.dns_rt1.com,,exchanger.stub_2.com,,10,,,False,,
mxrecord,mx45.dns_rt1.com,,exchanger.stub_2.com,,10,,,False,,
mxrecord,mx46.dns_rt1.com,,exchanger.stub_2.com,,10,,,False,,
mxrecord,mx47.dns_rt1.com,,exchanger.stub_2.com,,10,,,False,,
mxrecord,mx48.dns_rt1.com,,exchanger.stub_2.com,,10,,,False,,
mxrecord,mx49.dns_rt1.com,,exchanger.stub_2.com,,10,,,False,,
mxrecord,mx50.dns_rt1.com,,exchanger.stub_2.com,,10,,,False,,
mxrecord,mx51.dns_rt1.com,,exchanger.stub_2.com,,10,,,False,,
mxrecord,mx52.dns_rt1.com,,exchanger.stub_2.com,,10,,,False,,
mxrecord,mx53.dns_rt1.com,,exchanger.stub_2.com,,10,,,False,,
mxrecord,mx54.dns_rt1.com,,exchanger.stub_2.com,,10,,,False,,
mxrecord,mx55.dns_rt1.com,,exchanger.stub_2.com,,10,,,False,,
mxrecord,mx56.dns_rt1.com,,exchanger.stub_2.com,,10,,,False,,
mxrecord,mx57.dns_rt1.com,,exchanger.stub_2.com,,10,,,False,,
mxrecord,mx58.dns_rt1.com,,exchanger.stub_2.com,,10,,,False,,
mxrecord,mx59.dns_rt1.com,,exchanger.stub_2.com,,10,,,False,,
mxrecord,mx60.dns_rt1.com,,exchanger.stub_2.com,,10,,,False,,
mxrecord,mx61.dns_rt1.com,,exchanger.stub_2.com,,10,,,False,,
mxrecord,mx62.dns_rt1.com,,exchanger.stub_2.com,,10,,,False,,
mxrecord,mx63.dns_rt1.com,,exchanger.stub_2.com,,10,,,False,,
mxrecord,mx64.dns_rt1.com,,exchanger.stub_2.com,,10,,,False,,
mxrecord,mx65.dns_rt1.com,,exchanger.stub_2.com,,10,,,False,,
mxrecord,mx66.dns_rt1.com,,exchanger.stub_2.com,,10,,,False,,
mxrecord,mx67.dns_rt1.com,,exchanger.stub_2.com,,10,,,False,,
mxrecord,mx68.dns_rt1.com,,exchanger.stub_2.com,,10,,,False,,
mxrecord,mx69.dns_rt1.com,,exchanger.stub_2.com,,10,,,False,,
mxrecord,mx70.dns_rt1.com,,exchanger.stub_2.com,,10,,,False,,
mxrecord,mx71.dns_rt1.com,,exchanger.stub_2.com,,10,,,False,,
mxrecord,mx72.dns_rt1.com,,exchanger.stub_2.com,,10,,,False,,
mxrecord,mx73.dns_rt1.com,,exchanger.stub_2.com,,10,,,False,,
mxrecord,mx74.dns_rt1.com,,exchanger.stub_2.com,,10,,,False,,
mxrecord,mx75.dns_rt1.com,,exchanger.stub_2.com,,10,,,False,,
mxrecord,mx76.dns_rt1.com,,exchanger.stub_2.com,,10,,,False,,
mxrecord,mx77.dns_rt1.com,,exchanger.stub_2.com,,10,,,False,,
mxrecord,mx78.dns_rt1.com,,exchanger.stub_2.com,,10,,,False,,
mxrecord,mx79.dns_rt1.com,,exchanger.stub_2.com,,10,,,False,,
mxrecord,mx80.dns_rt1.com,,exchanger.stub_2.com,,10,,,False,,
mxrecord,mx81.dns_rt1.com,,exchanger.stub_2.com,,10,,,False,,
mxrecord,mx82.dns_rt1.com,,exchanger.stub_2.com,,10,,,False,,
mxrecord,mx83.dns_rt1.com,,exchanger.stub_2.com,,10,,,False,,
mxrecord,mx84.dns_rt1.com,,exchanger.stub_2.com,,10,,,False,,
mxrecord,mx85.dns_rt1.com,,exchanger.stub_2.com,,10,,,False,,
mxrecord,mx86.dns_rt1.com,,exchanger.stub_2.com,,10,,,False,,
mxrecord,mx87.dns_rt1.com,,exchanger.stub_2.com,,10,,,False,,
mxrecord,mx88.dns_rt1.com,,exchanger.stub_2.com,,10,,,False,,
mxrecord,mx89.dns_rt1.com,,exchanger.stub_2.com,,10,,,False,,
mxrecord,mx90.dns_rt1.com,,exchanger.stub_2.com,,10,,,False,,
mxrecord,mx91.dns_rt1.com,,exchanger.stub_2.com,,10,,,False,,
mxrecord,mx92.dns_rt1.com,,exchanger.stub_2.com,,10,,,False,,
mxrecord,mx93.dns_rt1.com,,exchanger.stub_2.com,,10,,,False,,
mxrecord,mx94.dns_rt1.com,,exchanger.stub_2.com,,10,,,False,,
mxrecord,mx95.dns_rt1.com,,exchanger.stub_2.com,,10,,,False,,
